InvoiceNo,InvoiceDate,CustomerID,Country,StockCode,Description,Quantity,UnitPrice,TotalPrice
INV503997,2023-09-26,10753,Spain,STK004,Plaid tricote,3,24.92,74.76
INV503998,2023-11-14,10753,Spain,STK006,Cadre photo bois,1,8.51,8.51
INV503999,2023-10-23,10754,France,STK004,Plaid tricote,1,22.22,22.22
INV504000,2023-06-28,10754,France,STK002,Coussin en lin,2,20.18,40.36
INV504000,2023-06-28,10754,France,STK011,Plateau en bambou,2,18.8,37.6
INV504001,2023-08-05,10754,France,STK008,Tapis de bain,4,27.62,110.48
INV504002,2023-11-10,10754,France,STK006,Cadre photo bois,1,7.31,7.31
INV504003,2023-02-28,10754,France,STK012,Miroir mural rond,4,39.99,159.96
INV504003,2023-02-28,10754,France,STK004,Plaid tricote,1,26.69,26.69
INV504004,2023-11-29,10754,France,STK004,Plaid tricote,3,19.18,57.54
INV504005,2023-02-27,10754,France,STK009,Vase en verre,1,18.9,18.9
INV504006,2023-12-18,10754,France,STK009,Vase en verre,3,23.79,71.37
INV504007,2023-07-15,10754,France,STK011,Plateau en bambou,2,22.94,45.88
INV504007,2023-07-15,10754,France,STK010,Guirlande lumineuse,4,16.25,65.0
INV504008,2023-12-14,10754,France,STK011,Plateau en bambou,5,24.57,122.85
INV504008,2023-12-14,10754,France,STK012,Miroir mural rond,5,38.05,190.25
INV504008,2023-12-14,10754,France,STK011,Plateau en bambou,1,22.94,22.94
INV504008,2023-12-14,10754,France,STK008,Tapis de bain,2,22.42,44.84
INV504009,2023-11-22,10754,France,STK001,Lampe de bureau design,4,24.65,98.6
INV504010,2023-07-02,10755,France,STK011,Plateau en bambou,5,20.58,102.89999999999999
INV504010,2023-07-02,10755,France,STK002,Coussin en lin,1,20.22,20.22
INV504011,2023-02-09,10755,France,STK012,Miroir mural rond,4,36.07,144.28
INV504012,2023-03-16,10755,France,STK003,Set de tasses ceramique,5,15.14,75.7
INV504012,2023-03-16,10755,France,STK004,Plaid tricote,1,35.72,35.72
INV504013,2023-11-14,10755,France,STK010,Guirlande lumineuse,3,12.08,36.24
INV504014,2023-01-24,10755,France,STK010,Guirlande lumineuse,5,12.25,61.25
INV504014,2023-01-24,10755,France,STK002,Coussin en lin,4,19.89,79.56
INV504014,2023-01-24,10755,France,STK003,Set de tasses ceramique,2,16.67,33.34
INV504015,2023-04-25,10755,France,STK011,Plateau en bambou,2,16.8,33.6
INV504015,2023-04-25,10755,France,STK001,Lampe de bureau design,4,22.81,91.24
INV504016,2023-02-28,10755,France,STK007,Panier de rangement,4,18.03,72.12
INV504016,2023-02-28,10755,France,STK008,Tapis de bain,5,24.06,120.3
INV504017,2023-07-05,10756,France,STK006,Cadre photo bois,1,9.77,9.77
INV504017,2023-07-05,10756,France,STK005,Bougie parfumee,5,13.67,68.35
INV504018,2023-08-28,10756,France,STK005,Bougie parfumee,2,11.49,22.98
INV504019,2023-05-10,10756,France,STK011,Plateau en bambou,3,25.95,77.85
INV504019,2023-05-10,10756,France,STK008,Tapis de bain,5,24.0,120.0
INV504019,2023-05-10,10756,France,STK004,Plaid tricote,3,41.55,124.64999999999999
INV504020,2023-06-23,10756,France,STK006,Cadre photo bois,2,11.92,23.84
INV504020,2023-06-23,10756,France,STK005,Bougie parfumee,5,16.67,83.35000000000001
INV504020,2023-06-23,10756,France,STK009,Vase en verre,3,20.77,62.31
INV504021,2023-12-22,10756,France,STK008,Tapis de bain,1,19.24,19.24
INV504021,2023-12-22,10756,France,STK010,Guirlande lumineuse,4,11.07,44.28
INV504022,2023-05-09,10756,France,STK012,Miroir mural rond,2,41.62,83.24
INV504022,2023-05-09,10756,France,STK006,Cadre photo bois,2,8.38,16.76
INV504022,2023-05-09,10756,France,STK006,Cadre photo bois,2,12.15,24.3
INV504022,2023-05-09,10756,France,STK002,Coussin en lin,1,18.75,18.75
INV504023,2023-08-24,10756,France,STK004,Plaid tricote,3,30.55,91.65
INV504024,2023-10-15,10756,France,STK004,Plaid tricote,3,33.57,100.71000000000001
INV504025,2023-04-04,10756,France,STK012,Miroir mural rond,5,29.72,148.6
INV504025,2023-04-04,10756,France,STK010,Guirlande lumineuse,4,15.06,60.24
INV504025,2023-04-04,10756,France,STK008,Tapis de bain,2,29.51,59.02
INV504025,2023-04-04,10756,France,STK010,Guirlande lumineuse,4,15.39,61.56
INV504026,2023-06-21,10756,France,STK007,Panier de rangement,5,24.31,121.55
INV504027,2023-07-07,10756,France,STK006,Cadre photo bois,1,11.43,11.43
INV504027,2023-07-07,10756,France,STK006,Cadre photo bois,4,8.46,33.84
INV504027,2023-07-07,10756,France,STK006,Cadre photo bois,4,8.66,34.64
INV504027,2023-07-07,10756,France,STK008,Tapis de bain,1,32.96,32.96
INV504028,2023-02-14,10757,France,STK012,Miroir mural rond,1,48.63,48.63
INV504029,2023-08-10,10757,France,STK011,Plateau en bambou,1,20.39,20.39
INV504029,2023-08-10,10757,France,STK004,Plaid tricote,1,32.73,32.73
INV504029,2023-08-10,10757,France,STK008,Tapis de bain,4,28.53,114.12
INV504029,2023-08-10,10757,France,STK001,Lampe de bureau design,2,29.66,59.32
INV504030,2023-08-29,10757,France,STK004,Plaid tricote,5,31.78,158.9
INV504030,2023-08-29,10757,France,STK006,Cadre photo bois,4,9.43,37.72
INV504030,2023-08-29,10757,France,STK004,Plaid tricote,3,34.08,102.24
INV504031,2023-01-06,10757,France,STK006,Cadre photo bois,1,8.41,8.41
INV504031,2023-01-06,10757,France,STK005,Bougie parfumee,4,15.6,62.4
INV504032,2023-10-15,10757,France,STK008,Tapis de bain,1,22.83,22.83
INV504032,2023-10-15,10757,France,STK003,Set de tasses ceramique,5,17.33,86.64999999999999
INV504032,2023-10-15,10757,France,STK003,Set de tasses ceramique,4,14.7,58.8
INV504032,2023-10-15,10757,France,STK004,Plaid tricote,2,35.44,70.88
INV504033,2023-08-24,10757,France,STK005,Bougie parfumee,1,12.47,12.47
INV504033,2023-08-24,10757,France,STK009,Vase en verre,2,21.43,42.86
INV504033,2023-08-24,10757,France,STK007,Panier de rangement,2,19.99,39.98
INV504034,2023-08-24,10757,France,STK012,Miroir mural rond,2,47.45,94.9
INV504034,2023-08-24,10757,France,STK002,Coussin en lin,5,23.13,115.64999999999999
INV504034,2023-08-24,10757,France,STK001,Lampe de bureau design,2,26.98,53.96
INV504035,2023-05-31,10758,Portugal,STK003,Set de tasses ceramique,5,14.35,71.75
INV504035,2023-05-31,10758,Portugal,STK001,Lampe de bureau design,1,30.06,30.06
INV504036,2023-05-29,10758,Portugal,STK009,Vase en verre,1,21.18,21.18
INV504037,2023-09-07,10758,Portugal,STK004,Plaid tricote,3,33.38,100.14000000000001
INV504037,2023-09-07,10758,Portugal,STK008,Tapis de bain,3,28.49,85.47
INV504037,2023-09-07,10758,Portugal,STK003,Set de tasses ceramique,3,11.95,35.849999999999994
INV504038,2023-03-03,10758,Portugal,STK001,Lampe de bureau design,4,30.44,121.76
INV504038,2023-03-03,10758,Portugal,STK011,Plateau en bambou,5,19.26,96.30000000000001
INV504038,2023-03-03,10758,Portugal,STK005,Bougie parfumee,4,14.93,59.72
INV504038,2023-03-03,10758,Portugal,STK002,Coussin en lin,4,18.72,74.88
INV504039,2023-01-29,10758,Portugal,STK006,Cadre photo bois,4,10.04,40.16
INV504039,2023-01-29,10758,Portugal,STK001,Lampe de bureau design,2,18.68,37.36
INV504039,2023-01-29,10758,Portugal,STK003,Set de tasses ceramique,3,21.81,65.42999999999999
INV504040,2023-09-09,10759,France,STK012,Miroir mural rond,1,39.75,39.75
INV504040,2023-09-09,10759,France,STK004,Plaid tricote,2,24.97,49.94
INV504040,2023-09-09,10759,France,STK005,Bougie parfumee,5,10.65,53.25
INV504040,2023-09-09,10759,France,STK001,Lampe de bureau design,3,24.75,74.25
INV504041,2023-02-12,10759,France,STK008,Tapis de bain,5,19.94,99.7
INV504041,2023-02-12,10759,France,STK004,Plaid tricote,5,34.17,170.85000000000002
INV504041,2023-02-12,10759,France,STK009,Vase en verre,3,21.77,65.31
INV504041,2023-02-12,10759,France,STK011,Plateau en bambou,4,22.84,91.36
INV504042,2023-10-17,10759,France,STK002,Coussin en lin,1,19.91,19.91
INV504042,2023-10-17,10759,France,STK003,Set de tasses ceramique,3,19.88,59.64
INV504042,2023-10-17,10759,France,STK012,Miroir mural rond,5,27.85,139.25
INV504043,2023-08-15,10759,France,STK010,Guirlande lumineuse,3,10.92,32.76
INV504044,2023-04-21,10760,France,STK005,Bougie parfumee,2,15.18,30.36
INV504045,2023-07-25,10760,France,STK002,Coussin en lin,1,14.7,14.7
INV504045,2023-07-25,10760,France,STK002,Coussin en lin,4,13.92,55.68
INV504045,2023-07-25,10760,France,STK003,Set de tasses ceramique,1,14.68,14.68
INV504046,2023-09-09,10760,France,STK007,Panier de rangement,3,18.16,54.480000000000004
INV504047,2023-01-15,10760,France,STK006,Cadre photo bois,4,9.67,38.68
INV504047,2023-01-15,10760,France,STK009,Vase en verre,2,19.79,39.58
INV504047,2023-01-15,10760,France,STK003,Set de tasses ceramique,2,14.46,28.92
INV504048,2023-05-23,10760,France,STK002,Coussin en lin,1,20.34,20.34
INV504048,2023-05-23,10760,France,STK003,Set de tasses ceramique,3,16.1,48.300000000000004
INV504048,2023-05-23,10760,France,STK005,Bougie parfumee,3,10.22,30.660000000000004
INV504049,2023-04-19,10760,France,STK008,Tapis de bain,5,28.79,143.95
INV504049,2023-04-19,10760,France,STK009,Vase en verre,4,18.39,73.56
INV504050,2023-12-27,10761,France,STK006,Cadre photo bois,4,9.88,39.52
INV504050,2023-12-27,10761,France,STK006,Cadre photo bois,1,9.55,9.55
INV504050,2023-12-27,10761,France,STK003,Set de tasses ceramique,3,17.8,53.400000000000006
INV504051,2023-09-12,10762,France,STK012,Miroir mural rond,3,38.88,116.64000000000001
INV504052,2023-06-12,10762,France,STK003,Set de tasses ceramique,2,14.83,29.66
INV504052,2023-06-12,10762,France,STK005,Bougie parfumee,3,13.48,40.44
INV504052,2023-06-12,10762,France,STK010,Guirlande lumineuse,1,13.25,13.25
INV504052,2023-06-12,10762,France,STK003,Set de tasses ceramique,2,14.58,29.16
INV504053,2023-09-03,10762,France,STK006,Cadre photo bois,5,11.82,59.1
INV504053,2023-09-03,10762,France,STK006,Cadre photo bois,1,12.0,12.0
INV504053,2023-09-03,10762,France,STK010,Guirlande lumineuse,3,11.12,33.36
INV504054,2023-10-04,10762,France,STK007,Panier de rangement,4,22.83,91.32
INV504054,2023-10-04,10762,France,STK009,Vase en verre,2,21.67,43.34
INV504055,2023-07-15,10763,France,STK005,Bougie parfumee,3,12.89,38.67
INV504055,2023-07-15,10763,France,STK011,Plateau en bambou,4,26.91,107.64
INV504055,2023-07-15,10763,France,STK007,Panier de rangement,2,20.36,40.72
INV504055,2023-07-15,10763,France,STK003,Set de tasses ceramique,3,14.27,42.81
INV504056,2023-11-30,10763,France,STK005,Bougie parfumee,1,9.54,9.54
INV504056,2023-11-30,10763,France,STK009,Vase en verre,1,28.05,28.05
INV504057,2023-09-05,10763,France,STK003,Set de tasses ceramique,3,17.25,51.75
INV504057,2023-09-05,10763,France,STK006,Cadre photo bois,2,11.3,22.6
INV504057,2023-09-05,10763,France,STK001,Lampe de bureau design,4,23.68,94.72
INV504057,2023-09-05,10763,France,STK002,Coussin en lin,2,21.59,43.18
INV504058,2023-07-02,10763,France,STK012,Miroir mural rond,3,49.16,147.48
INV504058,2023-07-02,10763,France,STK011,Plateau en bambou,5,23.63,118.14999999999999
INV504058,2023-07-02,10763,France,STK008,Tapis de bain,4,22.9,91.6
INV504058,2023-07-02,10763,France,STK012,Miroir mural rond,5,34.11,170.55
INV504059,2023-08-11,10763,France,STK011,Plateau en bambou,3,22.43,67.28999999999999
INV504059,2023-08-11,10763,France,STK009,Vase en verre,5,19.48,97.4
INV504059,2023-08-11,10763,France,STK011,Plateau en bambou,5,22.0,110.0
INV504060,2023-12-27,10763,France,STK001,Lampe de bureau design,1,24.41,24.41
INV504060,2023-12-27,10763,France,STK009,Vase en verre,5,18.44,92.2
INV504060,2023-12-27,10763,France,STK008,Tapis de bain,3,20.06,60.17999999999999
INV504060,2023-12-27,10763,France,STK002,Coussin en lin,5,18.44,92.2
INV504061,2023-07-29,10763,France,STK004,Plaid tricote,5,27.63,138.15
INV504061,2023-07-29,10763,France,STK010,Guirlande lumineuse,2,14.27,28.54
INV504062,2023-06-28,10763,France,STK012,Miroir mural rond,3,45.66,136.98
INV504062,2023-06-28,10763,France,STK005,Bougie parfumee,2,11.0,22.0
INV504062,2023-06-28,10763,France,STK003,Set de tasses ceramique,3,15.68,47.04
INV504062,2023-06-28,10763,France,STK012,Miroir mural rond,2,33.35,66.7
INV504063,2023-07-29,10763,France,STK007,Panier de rangement,4,25.11,100.44
INV504063,2023-07-29,10763,France,STK002,Coussin en lin,4,19.02,76.08
INV504063,2023-07-29,10763,France,STK004,Plaid tricote,3,25.26,75.78
INV504064,2023-12-27,10763,France,STK007,Panier de rangement,3,20.23,60.69
INV504064,2023-12-27,10763,France,STK007,Panier de rangement,2,15.67,31.34
INV504064,2023-12-27,10763,France,STK003,Set de tasses ceramique,4,11.59,46.36
INV504065,2023-03-28,10763,France,STK012,Miroir mural rond,4,36.79,147.16
INV504066,2023-05-23,10763,France,STK005,Bougie parfumee,3,12.92,38.76
INV504066,2023-05-23,10763,France,STK003,Set de tasses ceramique,3,17.01,51.03
INV504066,2023-05-23,10763,France,STK011,Plateau en bambou,1,22.9,22.9
INV504067,2023-11-04,10763,France,STK009,Vase en verre,3,21.97,65.91
INV504067,2023-11-04,10763,France,STK009,Vase en verre,2,26.47,52.94
INV504067,2023-11-04,10763,France,STK012,Miroir mural rond,5,44.63,223.15
INV504068,2023-05-12,10763,France,STK010,Guirlande lumineuse,4,14.76,59.04
INV504068,2023-05-12,10763,France,STK006,Cadre photo bois,1,9.35,9.35
INV504068,2023-05-12,10763,France,STK001,Lampe de bureau design,4,29.83,119.32
INV504068,2023-05-12,10763,France,STK004,Plaid tricote,4,22.94,91.76
INV504069,2023-09-04,10763,France,STK005,Bougie parfumee,4,14.54,58.16
INV504069,2023-09-04,10763,France,STK008,Tapis de bain,2,23.4,46.8
INV504070,2023-12-19,10763,France,STK002,Coussin en lin,2,17.42,34.84
INV504070,2023-12-19,10763,France,STK003,Set de tasses ceramique,3,15.76,47.28
INV504070,2023-12-19,10763,France,STK010,Guirlande lumineuse,1,13.57,13.57
INV504071,2023-03-13,10764,France,STK012,Miroir mural rond,5,38.52,192.60000000000002
INV504072,2023-06-10,10764,France,STK007,Panier de rangement,3,19.23,57.69
INV504072,2023-06-10,10764,France,STK006,Cadre photo bois,5,10.59,52.95
INV504073,2023-11-23,10764,France,STK001,Lampe de bureau design,5,27.81,139.04999999999998
INV504073,2023-11-23,10764,France,STK005,Bougie parfumee,3,15.08,45.24
INV504073,2023-11-23,10764,France,STK004,Plaid tricote,3,34.39,103.17
INV504074,2023-07-24,10764,France,STK010,Guirlande lumineuse,5,10.79,53.949999999999996
INV504074,2023-07-24,10764,France,STK008,Tapis de bain,2,30.28,60.56
INV504074,2023-07-24,10764,France,STK007,Panier de rangement,3,20.51,61.53
INV504075,2023-09-15,10764,France,STK009,Vase en verre,2,17.95,35.9
INV504075,2023-09-15,10764,France,STK007,Panier de rangement,3,16.49,49.47
INV504075,2023-09-15,10764,France,STK003,Set de tasses ceramique,1,17.03,17.03
INV504076,2023-05-11,10764,France,STK011,Plateau en bambou,1,23.39,23.39
INV504076,2023-05-11,10764,France,STK008,Tapis de bain,3,30.67,92.01
INV504076,2023-05-11,10764,France,STK011,Plateau en bambou,1,25.25,25.25
INV504076,2023-05-11,10764,France,STK011,Plateau en bambou,1,19.62,19.62
INV504077,2023-01-23,10765,Italy,STK007,Panier de rangement,5,17.57,87.85
INV504077,2023-01-23,10765,Italy,STK010,Guirlande lumineuse,4,11.29,45.16
INV504077,2023-01-23,10765,Italy,STK008,Tapis de bain,3,29.6,88.80000000000001
INV504077,2023-01-23,10765,Italy,STK007,Panier de rangement,5,18.55,92.75
INV504078,2023-01-26,10765,Italy,STK011,Plateau en bambou,3,25.59,76.77
INV504079,2023-04-26,10765,Italy,STK008,Tapis de bain,2,28.54,57.08
INV504079,2023-04-26,10765,Italy,STK006,Cadre photo bois,1,10.98,10.98
INV504079,2023-04-26,10765,Italy,STK002,Coussin en lin,5,17.07,85.35
INV504079,2023-04-26,10765,Italy,STK009,Vase en verre,3,20.81,62.42999999999999
INV504080,2023-01-27,10765,Italy,STK002,Coussin en lin,5,16.78,83.9
INV504081,2023-04-13,10765,Italy,STK001,Lampe de bureau design,2,31.32,62.64
INV504081,2023-04-13,10765,Italy,STK002,Coussin en lin,1,18.81,18.81
INV504081,2023-04-13,10765,Italy,STK005,Bougie parfumee,1,16.68,16.68
INV504081,2023-04-13,10765,Italy,STK011,Plateau en bambou,5,23.42,117.10000000000001
INV504082,2023-03-14,10765,Italy,STK004,Plaid tricote,2,35.4,70.8
INV504082,2023-03-14,10765,Italy,STK009,Vase en verre,3,18.85,56.550000000000004
INV504082,2023-03-14,10765,Italy,STK010,Guirlande lumineuse,3,14.64,43.92
INV504082,2023-03-14,10765,Italy,STK012,Miroir mural rond,4,38.37,153.48
INV504083,2023-09-10,10766,Germany,STK006,Cadre photo bois,5,10.62,53.099999999999994
INV504083,2023-09-10,10766,Germany,STK003,Set de tasses ceramique,5,15.0,75.0
INV504084,2023-02-01,10766,Germany,STK002,Coussin en lin,2,19.47,38.94
INV504085,2023-06-06,10766,Germany,STK012,Miroir mural rond,4,37.92,151.68
INV504085,2023-06-06,10766,Germany,STK009,Vase en verre,4,18.14,72.56
INV504086,2023-02-28,10766,Germany,STK006,Cadre photo bois,3,10.86,32.58
INV504086,2023-02-28,10766,Germany,STK008,Tapis de bain,3,30.9,92.69999999999999
INV504086,2023-02-28,10766,Germany,STK011,Plateau en bambou,3,24.64,73.92
INV504086,2023-02-28,10766,Germany,STK004,Plaid tricote,5,32.97,164.85
INV504087,2023-11-07,10767,France,STK007,Panier de rangement,2,24.96,49.92
INV504087,2023-11-07,10767,France,STK007,Panier de rangement,1,19.07,19.07
INV504088,2023-06-15,10767,France,STK002,Coussin en lin,1,18.78,18.78
INV504088,2023-06-15,10767,France,STK012,Miroir mural rond,1,42.18,42.18
INV504088,2023-06-15,10767,France,STK007,Panier de rangement,4,19.25,77.0
INV504089,2023-08-11,10767,France,STK010,Guirlande lumineuse,1,15.33,15.33
INV504089,2023-08-11,10767,France,STK006,Cadre photo bois,5,9.78,48.9
INV504090,2023-12-16,10767,France,STK009,Vase en verre,3,22.11,66.33
INV504090,2023-12-16,10767,France,STK009,Vase en verre,4,14.72,58.88
INV504090,2023-12-16,10767,France,STK010,Guirlande lumineuse,5,13.03,65.14999999999999
INV504090,2023-12-16,10767,France,STK009,Vase en verre,1,21.61,21.61
INV504091,2023-09-28,10767,France,STK003,Set de tasses ceramique,2,16.02,32.04
INV504092,2023-01-10,10768,Spain,STK006,Cadre photo bois,2,11.83,23.66
INV504092,2023-01-10,10768,Spain,STK002,Coussin en lin,4,19.95,79.8
INV504093,2023-03-26,10768,Spain,STK005,Bougie parfumee,3,14.08,42.24
INV504093,2023-03-26,10768,Spain,STK007,Panier de rangement,1,29.66,29.66
INV504093,2023-03-26,10768,Spain,STK011,Plateau en bambou,5,26.92,134.60000000000002
INV504093,2023-03-26,10768,Spain,STK001,Lampe de bureau design,3,25.16,75.48
INV504094,2023-07-29,10768,Spain,STK007,Panier de rangement,3,19.88,59.64
INV504094,2023-07-29,10768,Spain,STK007,Panier de rangement,5,21.37,106.85000000000001
INV504094,2023-07-29,10768,Spain,STK008,Tapis de bain,4,30.83,123.32
INV504094,2023-07-29,10768,Spain,STK011,Plateau en bambou,2,24.2,48.4
INV504095,2023-06-08,10768,Spain,STK007,Panier de rangement,1,28.84,28.84
INV504096,2023-02-05,10768,Spain,STK007,Panier de rangement,2,23.0,46.0
INV504096,2023-02-05,10768,Spain,STK012,Miroir mural rond,3,47.69,143.07
INV504097,2023-07-21,10769,Spain,STK011,Plateau en bambou,2,27.65,55.3
INV504097,2023-07-21,10769,Spain,STK007,Panier de rangement,2,24.39,48.78
INV504097,2023-07-21,10769,Spain,STK002,Coussin en lin,4,18.1,72.4
INV504097,2023-07-21,10769,Spain,STK005,Bougie parfumee,5,12.72,63.6
INV504098,2023-07-27,10769,Spain,STK011,Plateau en bambou,5,23.01,115.05000000000001
INV504099,2023-09-01,10769,Spain,STK008,Tapis de bain,1,30.12,30.12
INV504099,2023-09-01,10769,Spain,STK012,Miroir mural rond,2,47.61,95.22
INV504099,2023-09-01,10769,Spain,STK007,Panier de rangement,5,23.13,115.64999999999999
INV504099,2023-09-01,10769,Spain,STK010,Guirlande lumineuse,4,13.84,55.36
INV504100,2023-01-23,10769,Spain,STK008,Tapis de bain,5,26.32,131.6
INV504100,2023-01-23,10769,Spain,STK002,Coussin en lin,2,16.82,33.64
INV504101,2023-05-08,10769,Spain,STK010,Guirlande lumineuse,4,16.52,66.08
INV504101,2023-05-08,10769,Spain,STK001,Lampe de bureau design,2,28.1,56.2
INV504102,2023-01-14,10770,France,STK012,Miroir mural rond,4,46.52,186.08
INV504102,2023-01-14,10770,France,STK006,Cadre photo bois,5,3.21,16.05
INV504102,2023-01-14,10770,France,STK001,Lampe de bureau design,5,29.99,149.95
INV504103,2023-02-20,10770,France,STK004,Plaid tricote,5,38.6,193.0
INV504103,2023-02-20,10770,France,STK002,Coussin en lin,4,16.56,66.24
INV504103,2023-02-20,10770,France,STK010,Guirlande lumineuse,3,15.74,47.22
INV504104,2023-03-28,10771,Spain,STK002,Coussin en lin,4,17.16,68.64
INV504104,2023-03-28,10771,Spain,STK004,Plaid tricote,1,22.02,22.02
INV504104,2023-03-28,10771,Spain,STK010,Guirlande lumineuse,5,12.48,62.400000000000006
INV504105,2023-04-04,10771,Spain,STK002,Coussin en lin,2,19.25,38.5
INV504105,2023-04-04,10771,Spain,STK003,Set de tasses ceramique,5,15.74,78.7
INV504106,2023-12-17,10772,Netherlands,STK010,Guirlande lumineuse,4,13.25,53.0
